id,year,output,employment,capital,log_output,log_employment,log_capital,foreign,entry,age,export,exporter,import,importer,hicapital,hiemployment,research,log_research
418,2009,21.07757,403,203.9782,3.048209,5.998937,5.318013,1,1996,13,14.53702,1,0,0,1,1,233.5339,5.453327
418,2010,31.51663,414,546.777,3.450515,6.025866,6.304041,1,1996,14,0,1,742.2044,0,1,1,574.8846,6.354169
418,2011,25.18332,593,323.1398,3.226182,6.385194,5.778085,1,1996,15,0,1,0,0,1,1,350.3832,5.859027
418,2012,27.74819,464,404.2387,3.323171,6.139884,6.002006,1,1996,16,5.778018,1,0,0,1,1,430.2514,6.06437
418,2013,20.57407,424,180.1994,3.024031,6.049734,5.194064,1,1996,17,4.247478,1,647.2175,0,1,1,211.2782,5.353176
418,2014,26.42735,398,414.7336,3.2744,5.986452,6.027636,1,1996,18,1.732582,1,0,0,1,1,439.9992,6.086773
418,2015,23.90238,177,263.1947,3.173978,5.17615,5.572894,1,1996,19,11.84726,1,0,0,1,0,294.2907,5.684568
419,2006,14.04885,123,97.10632,2.642541,4.812184,4.575807,0,1991,15,.1063225,1,0,1,0,0,125.724,4.834089
419,2007,11.80426,72,81.33806,2.468461,4.276666,4.398614,0,1991,16,0,1,0,1,0,0,114.9466,4.744467
419,2008,11.41597,133,77.11469,2.435013,4.890349,4.345294,0,1991,17,0,1,353.1147,1,0,0,103.3998,4.638603
419,2009,15.07556,104,105.9174,2.713075,4.644391,4.66266,0,1991,18,.9174,1,0,1,0,0,133.075,4.890913
419,2010,18.64232,121,140.9056,2.925434,4.795791,4.94809,0,1991,19,1.905567,1,802.9056,1,0,0,164.9683,5.105753
419,2011,15.32816,115,70.19896,2.729692,4.744932,4.251334,0,1991,20,1.198961,1,1775.199,1,0,0,104.5084,4.649268
419,2012,12.10218,121,49.14812,2.493385,4.795791,3.894839,0,1991,21,.1481259,1,935.1481,1,0,0,81.94467,4.406044
419,2013,11.65218,83,76.36863,2.455493,4.41884,4.335572,0,1991,22,0,1,0,1,0,0,100.4581,4.60974
419,2014,16.28226,111,141.4993,2.790076,4.70953,4.952294,0,1991,23,.4992489,1,0,1,0,0,168.8073,5.128758
419,2015,17.76929,104,118.6892,2.877472,4.644391,4.776508,0,1991,24,2.689169,1,343.6892,1,0,0,149.397,5.006607
420,2006,16.51017,72,157.4932,2.803977,4.276666,5.059382,0,1991,15,.4932284,0,0,1,0,0,185.9352,5.225398
420,2007,13.49819,108,81.54314,2.602555,4.682131,4.401132,0,1991,16,.5431421,0,0,1,0,0,103.8801,4.643237
420,2008,13.99245,93,75.09535,2.638518,4.532599,4.318758,0,1991,17,1.095351,0,484.0953,1,0,0,100.641,4.61156
420,2009,15.54189,156,149.9281,2.743539,5.049856,5.010156,0,1991,18,0,0,0,1,0,0,181.6186,5.201909
420,2010,11.55705,141,84.15986,2.447296,4.94876,4.432718,0,1991,19,0,0,0,1,0,0,112.1504,4.719841
420,2011,16.79144,130,150.7323,2.820869,4.867535,5.015505,0,1991,20,0,0,674.7323,1,0,0,179.8955,5.192376
420,2012,14.46189,133,106.3817,2.671517,4.890349,4.667034,0,1991,21,0,0,639.3817,1,0,0,140.6026,4.945938
420,2013,12.34751,131,55.40735,2.513455,4.875197,4.014712,0,1991,22,.4073538,0,391.4073,1,0,0,83.86223,4.429175
420,2014,16.22285,142,150.7312,2.786421,4.955827,5.015498,0,1991,23,0,0,21.73117,1,0,0,181.3644,5.200508
420,2015,13.14964,153,84.66545,2.576394,5.030438,4.438708,0,1991,24,0,0,0,1,0,0,110.2315,4.702583
421,2006,15.75991,98,134.3264,2.757469,4.584968,4.900273,0,1994,12,.3264371,1,0,1,0,0,154.7337,5.041705
421,2007,15.89467,138,135.0195,2.765984,4.927254,4.905419,0,1994,13,.0195467,1,0,1,0,0,157.93,5.062152
421,2008,16.51402,123,121.0711,2.804209,4.812184,4.796378,0,1994,14,1.071137,1,322.0711,1,0,0,152.1206,5.024673
421,2009,15.09329,187,128.1208,2.714251,5.231109,4.852973,0,1994,15,0,1,0,1,0,0,159.0514,5.069228
421,2010,13.50768,130,71.12538,2.603258,4.867535,4.264444,0,1994,16,.1253812,1,799.1254,1,0,0,98.55824,4.590648
421,2011,11.58587,89,85.65649,2.449786,4.488636,4.450345,0,1994,17,0,1,0,1,0,0,112.9793,4.727204
421,2012,16.69229,201,97.83872,2.814947,5.303305,4.583321,0,1994,18,1.83872,1,196.8387,1,0,1,130.4458,4.870957
421,2013,11.94044,100,51.40237,2.479931,4.60517,3.939684,0,1994,19,.4023702,1,569.4023,1,0,0,88.12518,4.478758
421,2014,14.35456,131,69.66689,2.664068,4.875197,4.243725,0,1994,20,.6668909,1,1210.667,1,0,0,98.47982,4.589852
421,2015,13.63337,106,86.48282,2.61252,4.663439,4.459946,0,1994,21,.4828204,1,0,1,0,0,117.1917,4.763811
422,2006,14.9811,146,109.8935,2.706789,4.983607,4.699512,0,1990,16,0,0,304.8935,1,0,0,142.6124,4.96013
422,2007,12.79881,100,73.23228,2.549352,4.60517,4.293636,0,1990,17,.232276,0,193.2323,1,0,0,105.4101,4.657859
422,2008,13.61302,125,82.61919,2.611027,4.828314,4.414242,0,1990,18,0,0,827.6192,1,0,0,110.0494,4.70093
422,2009,14.2346,102,106.5309,2.655676,4.624973,4.668435,0,1990,19,0,0,567.5309,1,0,0,139.131,4.935416
422,2010,15.57776,91,135.5956,2.745845,4.510859,4.909677,0,1990,20,0,0,667.5956,1,0,0,163.023,5.093892
422,2011,9.956878,77,71.71581,2.298264,4.343805,4.272711,0,1990,21,0,0,301.7158,1,0,0,98.54254,4.590488
422,2012,18.01236,95,149.7576,2.891058,4.553877,5.009018,0,1990,22,1.75762,0,281.7576,1,0,0,183.4941,5.212183
422,2013,14.50181,151,66.05805,2.674273,5.01728,4.190534,0,1990,23,2.058053,0,0,1,0,0,95.52505,4.559389
422,2014,14.15898,179,88.9916,2.650349,5.187386,4.488542,0,1990,24,0,0,232.9916,1,0,0,114.0002,4.7362
422,2015,11.35871,146,44.47094,2.429985,4.983607,3.794836,0,1990,25,.4709372,0,0,1,0,0,77.92881,4.355796
423,2006,23.49307,516,271.2689,3.156706,6.246107,5.603111,1,1994,12,1.652461,0,254.1125,1,1,1,301.24,5.707907
423,2007,31.37886,334,611.7557,3.446134,5.811141,6.416333,1,1994,13,0,0,832.9957,1,1,1,637.0768,6.45689
423,2008,17.92275,361,142.5326,2.886071,5.888878,4.959571,1,1994,14,0,0,0,1,0,1,166.3257,5.113948
423,2009,23.44027,446,274.27,3.154456,6.100319,5.614113,1,1994,15,2.506495,0,448.0665,1,1,1,302.5589,5.712276
423,2010,27.39634,245,396.3749,3.310409,5.501258,5.98236,1,1994,16,.2542273,0,288.9142,1,1,1,429.9915,6.063766
423,2011,19.13595,178,206.9107,2.951569,5.181784,5.332287,1,1994,17,0,0,196.7619,1,1,0,236.8495,5.467425
423,2012,33.20156,535,660.7561,3.502597,6.282267,6.493385,1,1994,18,1.345238,0,0,1,1,1,686.3105,6.53133
423,2013,26.31432,406,357.6926,3.270113,6.006353,5.879674,1,1994,19,0,0,478.8215,1,1,1,390.7389,5.96804
423,2014,29.99059,364,535.1949,3.400884,5.897154,6.282631,1,1994,20,0,0,0,1,1,1,561.2505,6.330167
423,2015,29.02792,618,585.3228,3.368258,6.426488,6.372163,1,1994,21,0,0,154.7843,1,1,1,616.5023,6.424062
424,2006,22.11708,434,281.5217,3.09635,6.073044,5.64021,1,1991,15,0,0,0,0,1,1,311.7908,5.742332
424,2007,22.42517,226,258.2157,3.110184,5.420535,5.553795,1,1991,16,0,0,0,0,1,1,289.9328,5.669649
424,2008,27.01495,212,377.6706,3.29639,5.356586,5.934022,1,1991,17,0,0,1436.097,0,1,1,409.8283,6.015738
424,2009,19.44156,445,180.9768,2.967413,6.098074,5.198369,1,1991,18,0,0,276.4321,0,1,1,206.9769,5.332607
424,2010,24.95296,568,266.507,3.216993,6.342122,5.585401,1,1991,19,.45279,0,342.5328,0,1,1,296.477,5.691969
424,2011,28.21367,391,443.8773,3.339807,5.968708,6.095548,1,1991,20,0,0,0,0,1,1,474.6444,6.162566
424,2012,28.4257,362,474.4896,3.347294,5.891644,6.16224,1,1991,21,2.438009,0,0,0,1,1,505.5466,6.22564
424,2013,15.45372,167,109.8513,2.73785,5.117994,4.699128,1,1991,22,4.1074,0,0,0,0,0,139.0432,4.934784
424,2014,18.08274,153,167.9791,2.894958,5.030438,5.12384,1,1991,23,0,0,0,0,1,0,194.3646,5.269736
424,2015,19.40935,280,180.0612,2.965755,5.634789,5.193297,1,1991,24,4.208508,0,356.1385,0,1,1,213.2711,5.362564
425,2006,29.09913,272,467.3451,3.370708,5.605802,6.147068,1,1992,14,0,1,918.098,1,1,1,495.4762,6.205519
425,2007,23.29203,242,284.6894,3.148111,5.488938,5.651399,1,1992,15,0,1,207.9416,1,1,1,313.3332,5.747267
425,2008,16.13498,138,109.1871,2.78099,4.927254,4.693063,1,1992,16,5.392921,1,0,1,0,0,135.2346,4.907011
425,2009,28.6868,570,447.675,3.356437,6.345636,6.104068,1,1992,17,7.007696,1,0,1,1,1,476.8136,6.167126
425,2010,25.84304,159,442.4422,3.252042,5.068904,6.09231,1,1992,18,6.238667,1,0,1,1,0,475.409,6.164176
425,2011,17.72046,109,159.7494,2.87472,4.691348,5.073606,1,1992,19,7.613649,1,0,1,0,0,183.282,5.211026
425,2012,22.12362,130,314.7905,3.096646,4.867535,5.751907,1,1992,20,5.397519,1,198.7375,1,1,0,335.4735,5.815543
425,2013,25.36098,578,299.6235,3.233212,6.359574,5.702527,1,1992,21,3.900681,1,303.9107,1,1,1,324.8496,5.783362
425,2014,23.95542,313,353.5336,3.176195,5.746203,5.867979,1,1992,22,0,1,0,1,1,1,387.3186,5.959248
425,2015,19.09401,238,218.5156,2.949374,5.47227,5.386858,1,1992,23,.4405868,1,648.4906,1,1,1,251.1956,5.526232
426,2006,25.85526,244,348.6297,3.252514,5.497168,5.854011,1,1991,15,0,0,261.6394,1,1,1,377.1144,5.932549
426,2007,28.643,174,445.9727,3.354909,5.159055,6.100258,1,1991,16,6.460296,0,914.7103,1,1,0,476.1618,6.165758
426,2008,22.32667,224,289.8288,3.105782,5.411646,5.669291,1,1991,17,0,0,0,1,1,1,316.8173,5.758325
426,2009,25.33176,342,427.9667,3.232059,5.834811,6.059045,1,1991,18,9.830642,0,0,1,1,1,458.2884,6.127499
426,2010,24.79211,169,480.5016,3.210526,5.129899,6.17483,1,1991,19,0,0,0,1,1,0,505.365,6.225281
426,2011,27.33272,498,451.5901,3.308084,6.2106,6.112775,1,1991,20,0,0,755.852,1,1,1,478.4602,6.170573
426,2012,24.33706,258,310.1512,3.192,5.552959,5.73706,1,1991,21,.1282206,0,614.7982,1,1,1,338.2526,5.823793
426,2013,27.65345,266,437.5314,3.31975,5.583496,6.081149,1,1991,22,0,0,340.0471,1,1,1,466.0788,6.144355
426,2014,21.04226,305,222.1881,3.046533,5.720312,5.403524,1,1991,23,1.758362,0,0,1,1,1,247.2286,5.510314
426,2015,26.57669,175,495.3138,3.280035,5.164786,6.205192,1,1991,24,0,0,344.278,1,1,0,530.3973,6.273626
427,2006,19.7051,272,179.2928,2.980878,5.605802,5.18902,1,1991,15,0,1,0,0,1,1,203.92,5.317728
427,2007,28.89457,229,535.2733,3.363653,5.433722,6.282777,1,1991,16,0,1,0,0,1,1,564.8898,6.336631
427,2008,11.69373,450,35.76314,2.459053,6.109248,3.576918,1,1991,17,1.69833,1,0,0,0,1,66.95496,4.20402
427,2009,21.78969,237,214.6702,3.081437,5.46806,5.369103,1,1991,18,11.57915,1,0,0,1,1,249.0517,5.517661
427,2010,30.53064,607,479.6656,3.418731,6.408529,6.173089,1,1991,19,8.402881,1,0,0,1,1,506.4036,6.227334
427,2011,21.43968,471,215.4157,3.065243,6.154858,5.37257,1,1991,20,1.297308,1,322.0473,0,1,1,242.7063,5.491852
427,2012,25.69258,489,318.6563,3.246202,6.192362,5.764113,1,1991,21,6.277014,1,250.037,0,1,1,352.8718,5.866105
427,2013,24.19637,381,344.4421,3.186203,5.9428,5.841926,1,1991,22,2.519746,1,270.3597,0,1,1,379.371,5.938515
427,2014,31.66825,406,564.8249,3.455315,6.006353,6.336516,1,1991,23,0,1,622.2188,0,1,1,596.1565,6.390503
427,2015,17.36954,71,190.4007,2.854718,4.26268,5.249131,1,1991,24,0,1,0,0,1,0,224.7532,5.415003
428,2006,12.96981,111,75.11417,2.562624,4.70953,4.319009,0,1992,14,0,0,1221.114,1,0,0,106.7333,4.670333
428,2007,14.4369,97,68.99947,2.669788,4.574711,4.234099,0,1992,15,1.999464,0,295.9995,1,0,0,95.09142,4.554839
428,2008,14.65624,168,83.981,2.684866,5.123964,4.430591,0,1992,16,.9810036,0,0,1,0,0,113.9581,4.735831
428,2009,14.01772,111,120.6417,2.640322,4.70953,4.792825,0,1992,17,0,0,454.6417,1,0,0,154.8082,5.042187
428,2010,11.09641,114,73.55907,2.406622,4.736198,4.298089,0,1992,18,0,0,0,1,0,0,105.6676,4.660298
428,2011,17.59305,105,187.254,2.867504,4.65396,5.232466,0,1992,19,0,0,805.254,1,1,0,220.6953,5.396783
428,2012,16.499,122,115.8875,2.8033,4.804021,4.75262,0,1992,20,.8874701,0,802.8875,1,0,0,150.7786,5.015812
428,2013,13.03036,106,83.9952,2.567282,4.663439,4.430759,0,1992,21,0,0,28.9952,1,0,0,115.4689,4.749002
428,2014,14.56422,107,97.4233,2.678568,4.672829,4.579065,0,1992,22,.4233044,0,419.4233,1,0,0,124.7902,4.826634
428,2015,13.94918,155,106.5251,2.635421,5.043425,4.668381,0,1992,23,0,0,792.5251,1,0,0,140.1372,4.942622
429,2006,11.17708,129,51.82127,2.413865,4.859812,3.947801,0,1992,14,0,1,0,0,0,0,80.11153,4.38342
429,2007,13.34977,63,75.00994,2.591499,4.143135,4.317621,0,1992,15,1.009943,1,343.0099,0,0,0,106.3786,4.667005
429,2008,13.82183,123,84.66563,2.62625,4.812184,4.43871,0,1992,16,0,1,878.6656,0,0,0,114.786,4.743069
429,2009,13.90602,134,91.83663,2.632322,4.89784,4.520011,0,1992,17,0,1,309.8366,0,0,0,118.844,4.777812
429,2010,12.14348,105,99.31787,2.496792,4.65396,4.598326,0,1992,18,0,1,0,0,0,0,130.411,4.870691
429,2011,17.02971,133,149.6376,2.83496,4.890349,5.008217,0,1992,19,.6376532,1,0,0,0,0,175.307,5.166539
429,2012,14.0738,91,103.2363,2.644315,4.510859,4.637021,0,1992,20,.2363028,1,2.236303,0,0,0,131.8183,4.881425
429,2013,13.96921,95,85.01805,2.636856,4.553877,4.442863,0,1992,21,1.018048,1,0,0,0,0,113.1063,4.728328
429,2014,14.57237,108,114.9948,2.679127,4.682131,4.744886,0,1992,22,0,1,0,0,0,0,143.8305,4.968636
429,2015,14.6372,172,100.1708,2.683566,5.147494,4.606877,0,1992,23,.1708008,1,0,0,0,0,129.3311,4.862376
430,2006,25.81208,217,399.1107,3.250843,5.379897,5.989239,1,1990,16,0,0,760.9807,1,1,1,434.8193,6.074931
430,2007,16.21067,349,96.44714,2.78567,5.855072,4.568995,1,1990,17,0,0,0,1,0,1,127.6734,4.849476
430,2008,14.93639,129,146.0379,2.7038,4.859812,4.983866,1,1990,18,0,0,0,1,0,0,171.3562,5.143744
430,2009,30.75743,523,537.965,3.426132,6.259582,6.287794,1,1990,19,3.287887,0,790.1279,1,1,1,569.6906,6.345093
430,2010,23.78641,207,352.67,3.169114,5.332719,5.865533,1,1990,20,3.064627,0,108.8546,1,1,1,381.4621,5.944011
430,2011,15.34399,157,105.9567,2.730724,5.056246,4.663031,1,1990,21,2.982854,0,0,1,0,0,135.5094,4.90904
430,2012,12.87487,332,50.93218,2.555277,5.805135,3.930495,1,1990,22,0,0,0,1,0,1,85.3643,4.446928
430,2013,15.60488,276,96.56409,2.747584,5.620401,4.570207,1,1990,23,0,0,428.9507,1,0,1,125.4984,4.832294
430,2014,21.57006,224,212.839,3.071306,5.411646,5.360536,1,1990,24,0,0,1062.857,1,1,1,240.3192,5.481968
430,2015,29.02744,82,577.3795,3.368242,4.406719,6.3585,1,1990,25,2.978183,0,0,1,1,0,603.7715,6.403196
431,2006,14.23288,157,96.03452,2.655555,5.056246,4.564708,0,1990,16,.0345126,0,0,0,0,0,127.7917,4.850402
431,2007,10.71435,58,77.68932,2.371584,4.060443,4.352718,0,1990,17,0,0,0,0,0,0,110.3427,4.703591
431,2008,10.56393,85,56.43967,2.357445,4.442651,4.033172,0,1990,18,0,0,0,0,0,0,86.1212,4.455756
431,2009,15.65111,86,111.7259,2.750542,4.454347,4.716048,0,1990,19,.7258673,0,725.7259,0,0,0,142.6875,4.960657
431,2010,12.55326,79,103.8532,2.529981,4.369448,4.642978,0,1990,20,0,0,0,0,0,0,132.8542,4.889252
431,2011,11.10693,113,54.21489,2.407569,4.727388,3.992956,0,1990,21,0,0,609.2149,0,0,0,85.11153,4.443963
431,2012,10.72344,140,48.57029,2.372432,4.941642,3.883012,0,1990,22,0,0,0,0,0,0,80.11485,4.383461
431,2013,15.94504,125,125.6932,2.769148,4.828314,4.833844,0,1990,23,.6931831,0,0,0,0,0,152.6556,5.028184
431,2014,17.86728,140,161.8803,2.882971,4.941642,5.086857,0,1990,24,0,0,1099.88,0,0,0,189.9059,5.246529
431,2015,11.05954,150,72.31001,2.403294,5.010635,4.280962,0,1990,25,0,0,0,0,0,0,102.8937,4.633696
432,2006,24.404,138,372.9708,3.194747,4.927254,5.9215,1,1990,16,6.180738,1,262.2507,1,1,0,400.7203,5.993264
432,2007,18.65722,299,125.6643,2.926233,5.700444,4.833614,1,1990,17,7.977968,1,1709.988,1,0,1,154.4919,5.040142
432,2008,25.62007,107,456.239,3.243376,4.672829,6.123017,1,1990,18,.3068372,1,504.6368,1,1,0,488.6426,6.191631
432,2009,20.62794,273,215.6402,3.026647,5.609472,5.373611,1,1990,19,0,1,0,1,1,1,245.7906,5.50448
432,2010,23.01838,203,285.6852,3.136293,5.313206,5.654891,1,1990,20,2.300699,1,886.2307,1,1,1,315.9196,5.755487
432,2011,25.03537,341,340.7003,3.22029,5.831882,5.831003,1,1990,21,0,1,0,1,1,1,370.7348,5.915487
432,2012,27.45485,699,354.3363,3.312543,6.549651,5.870246,1,1990,22,0,1,0,1,1,1,378.9275,5.937345
432,2013,27.15088,223,476.782,3.301409,5.407172,6.167059,1,1990,23,2.233448,1,753.4534,1,1,1,503.6062,6.221795
432,2014,25.69796,467,285.8528,3.246412,6.146329,5.655477,1,1990,24,4.156014,1,890.506,1,1,1,313.7151,5.748486
432,2015,20.41019,257,179.8644,3.016034,5.549076,5.192204,1,1990,25,.5064635,1,688.0364,1,1,1,212.2518,5.357773
433,2006,30.02687,605,490.2258,3.402093,6.405229,6.194866,1,1990,16,4.165193,1,235.6652,1,1,1,515.8631,6.245842
433,2007,22.17823,396,242.7881,3.099111,5.981414,5.492189,1,1990,17,0,1,0,1,1,1,271.1837,5.602797
433,2008,30.05074,372,582.1439,3.402887,5.918894,6.366718,1,1990,18,0,1,652.3165,1,1,1,613.4783,6.419145
433,2009,14.45388,412,71.53717,2.670963,6.021023,4.270217,1,1990,19,7.782344,1,0,1,0,1,104.9518,4.653501
433,2010,18.23449,270,141.2504,2.903315,5.598422,4.950534,1,1990,20,0,1,0,1,0,1,169.5653,5.133238
433,2011,22.23721,240,275.207,3.101767,5.480639,5.617524,1,1990,21,0,1,947.5035,1,1,1,301.0976,5.707435
433,2012,16.59879,449,92.87267,2.80933,6.107023,4.531229,1,1990,22,0,1,0,1,0,1,120.8893,4.794875
433,2013,28.54049,411,512.1849,3.351324,6.018593,6.238686,1,1990,23,1.429849,1,737.0599,1,1,1,539.1118,6.289923
433,2014,28.18947,534,365.0048,3.338948,6.280396,5.89991,1,1990,24,2.47433,1,0,1,1,1,394.2509,5.976987
433,2015,23.13734,346,262.8764,3.141448,5.846439,5.571684,1,1990,25,6.7804,1,430.6004,1,1,1,294.4715,5.685182
434,2006,16.34614,94,122.4721,2.793992,4.543295,4.807884,0,1993,13,1.472134,0,0,1,0,0,149.5866,5.007875
434,2007,15.35989,133,124.8698,2.73176,4.890349,4.827272,0,1993,14,0,0,1118.87,1,0,0,154.4071,5.039592
434,2008,9.33473,112,20.74294,2.233742,4.718499,3.032206,0,1993,15,.7429374,0,53.74294,1,0,0,48.99458,3.89171
434,2009,11.20513,135,61.84312,2.416372,4.905275,4.124601,0,1993,16,0,0,301.8431,1,0,0,91.59464,4.517373
434,2010,10.37795,118,54.01474,2.339684,4.770685,3.989257,0,1993,17,0,0,0,1,0,0,89.14142,4.490224
434,2011,14.91721,125,137.8267,2.702516,4.828314,4.925997,0,1993,18,0,0,273.8267,1,0,0,165.7201,5.110301
434,2012,15.56156,180,121.8465,2.744804,5.192957,4.802762,0,1993,19,0,0,117.8465,1,0,0,147.5348,4.994064
434,2013,15.81905,153,138.7184,2.761215,5.030438,4.932446,0,1993,20,0,0,0,1,0,0,170.943,5.14133
434,2014,14.71213,69,107.9515,2.688673,4.234107,4.681682,0,1993,21,.9514565,0,0,1,0,0,132.6878,4.887999
434,2015,13.49521,178,99.0309,2.602335,5.181784,4.595432,0,1993,22,0,0,0,1,0,0,133.2663,4.892349
435,2006,13.98936,133,86.50201,2.638297,4.890349,4.460168,0,1990,16,.5020143,0,0,1,0,0,120.6588,4.792967
435,2007,11.80945,67,91.86446,2.4689,4.204693,4.520314,0,1990,17,0,0,0,1,0,0,122.541,4.808445
435,2008,18.5725,134,175.1487,2.921682,4.89784,5.165636,0,1990,18,1.148728,0,0,1,1,0,207.2694,5.334019
435,2009,12.94916,111,94.31965,2.561031,4.70953,4.54669,0,1990,19,0,0,0,1,0,0,125.5979,4.833085
435,2010,12.05905,130,77.06712,2.489815,4.867535,4.344676,0,1990,20,0,0,106.0671,1,0,0,110.6339,4.706226
435,2011,14.46936,83,123.1732,2.672033,4.41884,4.813591,0,1990,21,0,0,643.1732,1,0,0,155.6718,5.04775
435,2012,12.71072,121,62.89953,2.542446,4.795791,4.141539,0,1990,22,0,0,884.8995,1,0,0,93.88557,4.542077
435,2013,10.21103,78,63.32395,2.323468,4.356709,4.148263,0,1990,23,0,0,464.3239,1,0,0,98.42606,4.589306
435,2014,12.65381,145,86.161,2.537958,4.976734,4.456218,0,1990,24,0,0,0,1,0,0,116.7889,4.760368
435,2015,13.11132,78,76.25819,2.573476,4.356709,4.334125,0,1990,25,.2581872,0,670.2582,1,0,0,106.1453,4.664809
436,2006,17.84994,294,131.9805,2.882,5.68358,4.882654,1,1990,16,0,1,795.9939,1,0,1,165.1338,5.106756
436,2007,24.00052,316,280.3466,3.178075,5.755742,5.636027,1,1990,17,0,1,306.2685,1,1,1,313.6624,5.748317
436,2008,10.28867,326,42.52992,2.331043,5.786897,3.750208,1,1990,18,0,1,0,1,0,1,72.90189,4.289114
436,2009,33.0038,494,598.9632,3.496623,6.202536,6.3952,1,1990,19,6.577452,1,482.4474,1,1,1,628.8612,6.443911
436,2010,19.97255,285,164.0447,2.994359,5.652489,5.100139,1,1990,20,1.963138,1,201.4431,1,1,1,192.8596,5.261962
436,2011,15.80095,241,104.1368,2.76007,5.484797,4.645705,1,1990,21,4.120516,1,0,1,0,1,135.8946,4.91188
436,2012,26.44034,327,402.7496,3.274891,5.78996,5.998315,1,1990,22,7.737101,1,859.6671,1,1,1,435.8533,6.077306
436,2013,24.09393,178,368.3935,3.18196,5.181784,5.909152,1,1990,23,3.497515,1,0,1,1,0,395.7579,5.980803
436,2014,21.88758,420,225.3035,3.085919,6.040255,5.417449,1,1990,24,8.023844,1,0,1,1,1,249.8978,5.521052
436,2015,25.75284,417,349.4093,3.248545,6.033086,5.856244,1,1990,25,2.574438,1,494.4244,1,1,1,379.4571,5.938742
437,2006,11.16041,129,62.09891,2.412373,4.859812,4.128728,0,1993,13,0,1,14.09891,1,0,0,91.76045,4.519181
437,2007,12.61684,49,68.81236,2.535033,3.89182,4.231383,0,1993,14,.8123645,1,418.8124,1,0,0,95.49951,4.559121
437,2008,14.66371,129,102.39,2.685376,4.859812,4.628789,0,1993,15,.3900034,1,0,1,0,0,129.4761,4.863496
437,2009,11.59763,84,63.38273,2.450801,4.430817,4.149191,0,1993,16,0,1,635.3828,1,0,0,90.29539,4.503087
437,2010,14.65675,76,97.95876,2.684901,4.330733,4.584547,0,1993,17,.9587644,1,284.9588,1,0,0,128.3406,4.854688
437,2011,14.44984,92,122.9327,2.670684,4.521789,4.811637,0,1993,18,0,1,726.9327,1,0,0,154.6418,5.041111
437,2012,15.46177,175,99.92799,2.73837,5.164786,4.60445,0,1993,19,.9279976,1,0,1,0,0,127.1424,4.845307
437,2013,13.59774,49,107.2242,2.609904,3.89182,4.674922,0,1993,20,.2242442,1,0,1,0,0,132.427,4.886032
437,2014,11.42452,151,62.11511,2.435762,5.01728,4.128989,0,1993,21,0,1,133.1151,1,0,0,95.51643,4.559298
437,2015,13.22018,98,69.39362,2.581744,4.584968,4.239795,0,1993,22,.3936135,1,751.3936,1,0,0,102.7566,4.632363
438,2006,20.68763,278,259.6785,3.029536,5.627621,5.559444,1,1991,15,0,1,0,1,1,1,286.883,5.659075
438,2007,21.22458,308,234.6419,3.05516,5.7301,5.45806,1,1991,16,9.664155,1,0,1,1,1,263.4985,5.574048
438,2008,17.07324,105,174.2826,2.837512,4.65396,5.160678,1,1991,17,4.659239,1,249.4292,1,1,0,203.2639,5.314505
438,2009,25.8062,373,336.2872,3.250615,5.921578,5.817966,1,1991,18,.5293273,1,329.1693,1,1,1,361.767,5.891
438,2010,17.47223,385,154.2549,2.860613,5.953243,5.038607,1,1991,19,0,1,0,1,0,1,186.7599,5.229824
438,2011,16.91809,259,143.076,2.828384,5.556828,4.963376,1,1991,20,6.148895,1,238.2689,1,0,1,179.1831,5.188408
438,2012,30.74301,664,433.1744,3.425663,6.498282,6.07114,1,1991,21,2.299117,1,0,1,1,1,463.5651,6.138947
438,2013,16.88166,107,187.3276,2.826228,4.672829,5.232859,1,1991,22,0,1,0,1,1,0,216.3393,5.376848
438,2014,17.91177,210,141.3476,2.885458,5.347107,4.951222,1,1991,23,1.564041,1,1083.934,1,0,1,170.9656,5.141462
438,2015,21.58179,658,155.0652,3.07185,6.489205,5.043846,1,1991,24,7.022914,1,59.93291,1,0,1,186.6899,5.229449
439,2006,19.79046,428,149.3791,2.9852,6.059123,5.006487,1,1992,14,13.0593,1,0,1,0,1,179.6578,5.191054
439,2007,23.53358,399,265.7294,3.158428,5.988961,5.582479,1,1992,15,0,1,0,1,1,1,296.2279,5.691129
439,2008,22.07825,116,285.943,3.094593,4.75359,5.655793,1,1992,16,3.554966,1,0,1,1,0,311.8878,5.742644
439,2009,23.6459,456,261.2657,3.16319,6.122493,5.565538,1,1992,17,3.702051,1,0,1,1,1,290.9276,5.673074
439,2010,23.23676,490,280.3717,3.145736,6.194406,5.636116,1,1992,18,7.437744,1,882.9977,1,1,1,307.5362,5.728593
439,2011,18.00263,235,135.4998,2.890518,5.459586,4.90897,1,1992,19,1.271628,1,250.9016,1,0,1,169.26,5.131436
439,2012,28.78267,167,555.1847,3.359773,5.117994,6.319301,1,1992,20,0,1,0,1,1,0,589.2449,6.378842
439,2013,28.35851,449,419.852,3.344927,6.107023,6.039902,1,1992,21,0,1,827.7734,1,1,1,448.7738,6.106519
439,2014,20.47528,328,134.7088,3.019218,5.793014,4.903116,1,1992,22,2.460605,1,1493.631,1,0,1,172.389,5.149754
439,2015,25.60273,305,383.8327,3.242699,5.720312,5.950207,1,1992,23,0,1,218.2301,1,1,1,414.8459,6.027907
440,2006,19.6866,546,133.8015,2.979938,6.302619,4.896357,1,1995,11,0,1,641.733,1,0,1,159.9173,5.074657
